Idx,TrendDate,column_name,original_value,cleaned_value,is_invalid,is_outlier,is_interpolated,classification,invalid_reason
4927,2026-02-18 00:10:09+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
4929,2026-02-18 00:11:09+00:00,Val_40,6.0999999,6.0999999,False,True,False,bounded_percentage_signal,
4943,2026-02-18 00:18:09+00:00,Val_40,6.30000019,6.30000019,False,True,False,bounded_percentage_signal,
4951,2026-02-18 00:22:09+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
4989,2026-02-18 00:41:10+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
5011,2026-02-18 00:52:10+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
5013,2026-02-18 00:53:11+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
5015,2026-02-18 00:54:11+00:00,Val_40,5.0999999,5.0999999,False,True,False,bounded_percentage_signal,
5041,2026-02-18 01:07:11+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
5067,2026-02-18 01:20:12+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
5087,2026-02-18 01:30:12+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
5089,2026-02-18 01:31:12+00:00,Val_40,7.9000001,7.9000001,False,True,False,bounded_percentage_signal,
5119,2026-02-18 01:46:13+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
5155,2026-02-18 02:04:13+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
5157,2026-02-18 02:05:13+00:00,Val_40,6.30000019,6.30000019,False,True,False,bounded_percentage_signal,
5159,2026-02-18 02:06:13+00:00,Val_40,7.9000001,7.9000001,False,True,False,bounded_percentage_signal,
5251,2026-02-18 02:52:15+00:00,Val_40,6.4000001,6.4000001,False,True,False,bounded_percentage_signal,
5279,2026-02-18 03:06:15+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
5280,2026-02-18 03:06:16+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
5281,2026-02-18 03:07:16+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
5291,2026-02-18 03:12:16+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
5293,2026-02-18 03:13:16+00:00,Val_40,6.4000001,6.4000001,False,True,False,bounded_percentage_signal,
5317,2026-02-18 03:25:16+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
5329,2026-02-18 03:31:16+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
5331,2026-02-18 03:32:16+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
5347,2026-02-18 03:40:17+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
5355,2026-02-18 03:44:17+00:00,Val_40,6.69999981,6.69999981,False,True,False,bounded_percentage_signal,
5397,2026-02-18 04:05:18+00:00,Val_40,2.9000001,2.9000001,False,True,False,bounded_percentage_signal,
5399,2026-02-18 04:06:18+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
5469,2026-02-18 04:41:19+00:00,Val_40,4.19999981,4.19999981,False,True,False,bounded_percentage_signal,
5471,2026-02-18 04:42:19+00:00,Val_40,4.5999999,4.5999999,False,True,False,bounded_percentage_signal,
5489,2026-02-18 04:51:19+00:00,Val_40,5.0999999,5.0999999,False,True,False,bounded_percentage_signal,
5527,2026-02-18 05:10:20+00:00,Val_40,1.20000005,1.20000005,False,True,False,bounded_percentage_signal,
5529,2026-02-18 05:11:20+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
5535,2026-02-18 05:14:20+00:00,Val_40,6.9000001,6.9000001,False,True,False,bounded_percentage_signal,
5537,2026-02-18 05:15:20+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
5611,2026-02-18 05:52:22+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
5621,2026-02-18 05:57:22+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
5631,2026-02-18 06:02:22+00:00,Val_40,7.9000001,7.9000001,False,True,False,bounded_percentage_signal,
5727,2026-02-18 06:50:24+00:00,Val_40,2.29999995,2.29999995,False,True,False,bounded_percentage_signal,
5757,2026-02-18 07:05:24+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
5759,2026-02-18 07:06:24+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
5760,2026-02-18 07:06:25+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
5761,2026-02-18 07:07:25+00:00,Val_40,4.69999981,4.69999981,False,True,False,bounded_percentage_signal,
5763,2026-02-18 07:08:25+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
5765,2026-02-18 07:09:25+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
5771,2026-02-18 07:12:25+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
5773,2026-02-18 07:13:25+00:00,Val_40,4.80000019,4.80000019,False,True,False,bounded_percentage_signal,
5805,2026-02-18 07:29:25+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
5807,2026-02-18 07:30:25+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
5821,2026-02-18 07:37:26+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
5837,2026-02-18 07:45:26+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
5839,2026-02-18 07:46:26+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
5866,2026-02-18 07:59:27+00:00,Val_40,5.0,5.0,False,True,False,bounded_percentage_signal,
5869,2026-02-18 08:01:27+00:00,Val_40,4.80000019,4.80000019,False,True,False,bounded_percentage_signal,
5911,2026-02-18 08:22:27+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
5913,2026-02-18 08:23:27+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
5915,2026-02-18 08:24:27+00:00,Val_40,4.80000019,4.80000019,False,True,False,bounded_percentage_signal,
5957,2026-02-18 08:45:28+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
5973,2026-02-18 08:53:29+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
5983,2026-02-18 08:58:29+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
6001,2026-02-18 09:07:29+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
6003,2026-02-18 09:08:29+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
6029,2026-02-18 09:21:30+00:00,Val_40,8.0,8.0,False,True,False,bounded_percentage_signal,
6039,2026-02-18 09:26:30+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
6041,2026-02-18 09:27:30+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
6043,2026-02-18 09:28:30+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
6085,2026-02-18 09:49:31+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
6121,2026-02-18 10:07:31+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
6153,2026-02-18 10:23:32+00:00,Val_40,5.0,5.0,False,True,False,bounded_percentage_signal,
6155,2026-02-18 10:24:32+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
6157,2026-02-18 10:25:32+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
6159,2026-02-18 10:26:32+00:00,Val_40,4.5,4.5,False,True,False,bounded_percentage_signal,
6191,2026-02-18 10:42:33+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
6193,2026-02-18 10:43:33+00:00,Val_40,6.19999981,6.19999981,False,True,False,bounded_percentage_signal,
6195,2026-02-18 10:44:33+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
6205,2026-02-18 10:49:33+00:00,Val_40,3.4000001,3.4000001,False,True,False,bounded_percentage_signal,
6225,2026-02-18 10:59:33+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
6233,2026-02-18 11:03:33+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
6235,2026-02-18 11:04:33+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
6237,2026-02-18 11:05:33+00:00,Val_40,6.9000001,6.9000001,False,True,False,bounded_percentage_signal,
6239,2026-02-18 11:06:33+00:00,Val_40,4.4000001,4.4000001,False,True,False,bounded_percentage_signal,
6241,2026-02-18 11:07:34+00:00,Val_40,2.79999995,2.79999995,False,True,False,bounded_percentage_signal,
6243,2026-02-18 11:08:34+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
6271,2026-02-18 11:22:34+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
6273,2026-02-18 11:23:34+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
6281,2026-02-18 11:27:34+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
6317,2026-02-18 11:45:35+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
6319,2026-02-18 11:46:35+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
6341,2026-02-18 11:57:35+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
6389,2026-02-18 12:21:36+00:00,Val_40,6.19999981,6.19999981,False,True,False,bounded_percentage_signal,
6393,2026-02-18 12:23:36+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
6419,2026-02-18 12:36:37+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
6421,2026-02-18 12:37:37+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
6429,2026-02-18 12:41:37+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
6431,2026-02-18 12:42:37+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
6433,2026-02-18 12:43:37+00:00,Val_40,6.0999999,6.0999999,False,True,False,bounded_percentage_signal,
6449,2026-02-18 12:51:37+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
6459,2026-02-18 12:56:38+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
6467,2026-02-18 13:00:38+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
6471,2026-02-18 13:02:38+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
6499,2026-02-18 13:16:38+00:00,Val_40,3.4000001,3.4000001,False,True,False,bounded_percentage_signal,
6505,2026-02-18 13:19:38+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
6507,2026-02-18 13:20:38+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
6533,2026-02-18 13:33:39+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
6535,2026-02-18 13:34:39+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
6537,2026-02-18 13:35:39+00:00,Val_40,2.5999999,2.5999999,False,True,False,bounded_percentage_signal,
6539,2026-02-18 13:36:39+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
6541,2026-02-18 13:37:39+00:00,Val_40,4.5,4.5,False,True,False,bounded_percentage_signal,
6561,2026-02-18 13:47:39+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
6569,2026-02-18 13:51:40+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
6571,2026-02-18 13:52:40+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
6579,2026-02-18 13:56:40+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
6581,2026-02-18 13:57:40+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
6593,2026-02-18 14:03:40+00:00,Val_40,3.0,3.0,False,True,False,bounded_percentage_signal,
6649,2026-02-18 14:31:41+00:00,Val_40,2.79999995,2.79999995,False,True,False,bounded_percentage_signal,
6683,2026-02-18 14:48:42+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
6685,2026-02-18 14:49:42+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
6695,2026-02-18 14:54:42+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
6697,2026-02-18 14:55:42+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
6701,2026-02-18 14:57:42+00:00,Val_40,3.0,3.0,False,True,False,bounded_percentage_signal,
6729,2026-02-18 15:11:43+00:00,Val_40,6.69999981,6.69999981,False,True,False,bounded_percentage_signal,
6735,2026-02-18 15:14:43+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
6783,2026-02-18 15:38:44+00:00,Val_40,8.0,8.0,False,True,False,bounded_percentage_signal,
6785,2026-02-18 15:39:44+00:00,Val_40,9.60000038,9.60000038,False,True,False,bounded_percentage_signal,
6831,2026-02-18 16:02:45+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
6851,2026-02-18 16:12:45+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
6865,2026-02-18 16:19:45+00:00,Val_40,8.19999981,8.19999981,False,True,False,bounded_percentage_signal,
6953,2026-02-18 17:03:47+00:00,Val_40,3.0,3.0,False,True,False,bounded_percentage_signal,
6955,2026-02-18 17:04:47+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
6973,2026-02-18 17:13:47+00:00,Val_40,0.5,0.5,False,True,False,bounded_percentage_signal,
6987,2026-02-18 17:20:47+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
6989,2026-02-18 17:21:47+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
6990,2026-02-18 17:21:48+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
7001,2026-02-18 17:27:48+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
7063,2026-02-18 17:58:49+00:00,Val_40,7.9000001,7.9000001,False,True,False,bounded_percentage_signal,
7133,2026-02-18 18:33:50+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
7135,2026-02-18 18:34:50+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
7171,2026-02-18 18:52:51+00:00,Val_40,3.0,3.0,False,True,False,bounded_percentage_signal,
7185,2026-02-18 18:59:51+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
7203,2026-02-18 19:08:51+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
7204,2026-02-18 19:08:52+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
7229,2026-02-18 19:21:52+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
7243,2026-02-18 19:28:52+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
7245,2026-02-18 19:29:52+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
7247,2026-02-18 19:30:52+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
7261,2026-02-18 19:37:53+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
7263,2026-02-18 19:38:53+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
7337,2026-02-18 20:15:54+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
7339,2026-02-18 20:16:54+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
7353,2026-02-18 20:23:54+00:00,Val_40,8.19999981,8.19999981,False,True,False,bounded_percentage_signal,
7369,2026-02-18 20:31:55+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
7375,2026-02-18 20:34:55+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
7439,2026-02-18 21:06:56+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
7469,2026-02-18 21:21:57+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
7471,2026-02-18 21:22:57+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
7481,2026-02-18 21:27:57+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
7511,2026-02-18 21:42:57+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
7513,2026-02-18 21:43:57+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
7515,2026-02-18 21:44:57+00:00,Val_40,4.4000001,4.4000001,False,True,False,bounded_percentage_signal,
7539,2026-02-18 21:56:58+00:00,Val_40,8.19999981,8.19999981,False,True,False,bounded_percentage_signal,
7541,2026-02-18 21:57:58+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
7619,2026-02-18 22:36:59+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
7621,2026-02-18 22:37:59+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
7635,2026-02-18 22:45:00+00:00,Val_40,8.10000038,8.10000038,False,True,False,bounded_percentage_signal,
7655,2026-02-18 22:55:00+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
7657,2026-02-18 22:56:00+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
7659,2026-02-18 22:57:00+00:00,Val_40,6.19999981,6.19999981,False,True,False,bounded_percentage_signal,
7689,2026-02-18 23:12:01+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
7695,2026-02-18 23:15:01+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
7697,2026-02-18 23:16:01+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
7699,2026-02-18 23:17:01+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
7703,2026-02-18 23:19:01+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
7721,2026-02-18 23:28:01+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
7723,2026-02-18 23:29:01+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
7737,2026-02-18 23:36:02+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
7749,2026-02-18 23:42:02+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
7757,2026-02-18 23:46:02+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
7807,2026-02-19 00:11:03+00:00,Val_40,2.0,2.0,False,True,False,bounded_percentage_signal,
7831,2026-02-19 00:23:03+00:00,Val_40,6.69999981,6.69999981,False,True,False,bounded_percentage_signal,
7839,2026-02-19 00:27:04+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
7849,2026-02-19 00:32:04+00:00,Val_40,7.5999999,7.5999999,False,True,False,bounded_percentage_signal,
7867,2026-02-19 00:41:04+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
7869,2026-02-19 00:42:04+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
7987,2026-02-19 01:41:06+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
7993,2026-02-19 01:44:06+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
7995,2026-02-19 01:45:06+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
7999,2026-02-19 01:47:07+00:00,Val_40,2.0999999,2.0999999,False,True,False,bounded_percentage_signal,
8065,2026-02-19 02:20:08+00:00,Val_40,3.0999999,3.0999999,False,True,False,bounded_percentage_signal,
8067,2026-02-19 02:21:08+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
8069,2026-02-19 02:22:08+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
8077,2026-02-19 02:26:08+00:00,Val_40,4.80000019,4.80000019,False,True,False,bounded_percentage_signal,
8081,2026-02-19 02:28:08+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
8109,2026-02-19 02:42:09+00:00,Val_40,7.9000001,7.9000001,False,True,False,bounded_percentage_signal,
8111,2026-02-19 02:43:09+00:00,Val_40,6.0999999,6.0999999,False,True,False,bounded_percentage_signal,
8119,2026-02-19 02:47:09+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
8131,2026-02-19 02:53:09+00:00,Val_40,3.4000001,3.4000001,False,True,False,bounded_percentage_signal,
8133,2026-02-19 02:54:09+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
8135,2026-02-19 02:55:09+00:00,Val_40,4.19999981,4.19999981,False,True,False,bounded_percentage_signal,
8137,2026-02-19 02:56:09+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
8177,2026-02-19 03:16:10+00:00,Val_40,6.4000001,6.4000001,False,True,False,bounded_percentage_signal,
8179,2026-02-19 03:17:10+00:00,Val_40,7.30000019,7.30000019,False,True,False,bounded_percentage_signal,
8181,2026-02-19 03:18:10+00:00,Val_40,4.5999999,4.5999999,False,True,False,bounded_percentage_signal,
8193,2026-02-19 03:24:10+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
8195,2026-02-19 03:25:10+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
8197,2026-02-19 03:26:10+00:00,Val_40,4.9000001,4.9000001,False,True,False,bounded_percentage_signal,
8211,2026-02-19 03:33:10+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
8213,2026-02-19 03:34:11+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
8227,2026-02-19 03:41:11+00:00,Val_40,4.30000019,4.30000019,False,True,False,bounded_percentage_signal,
8229,2026-02-19 03:42:11+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
8249,2026-02-19 03:52:11+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
8251,2026-02-19 03:53:11+00:00,Val_40,4.5999999,4.5999999,False,True,False,bounded_percentage_signal,
8271,2026-02-19 04:03:12+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
8283,2026-02-19 04:09:12+00:00,Val_40,3.70000005,3.70000005,False,True,False,bounded_percentage_signal,
8317,2026-02-19 04:26:13+00:00,Val_40,6.9000001,6.9000001,False,True,False,bounded_percentage_signal,
8319,2026-02-19 04:27:13+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
8321,2026-02-19 04:28:13+00:00,Val_40,4.80000019,4.80000019,False,True,False,bounded_percentage_signal,
8347,2026-02-19 04:41:13+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
8349,2026-02-19 04:42:13+00:00,Val_40,3.29999995,3.29999995,False,True,False,bounded_percentage_signal,
8355,2026-02-19 04:45:13+00:00,Val_40,8.10000038,8.10000038,False,True,False,bounded_percentage_signal,
8359,2026-02-19 04:47:13+00:00,Val_40,4.9000001,4.9000001,False,True,False,bounded_percentage_signal,
8381,2026-02-19 04:58:14+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
8395,2026-02-19 05:05:14+00:00,Val_40,3.4000001,3.4000001,False,True,False,bounded_percentage_signal,
8397,2026-02-19 05:06:14+00:00,Val_40,6.30000019,6.30000019,False,True,False,bounded_percentage_signal,
8423,2026-02-19 05:19:15+00:00,Val_40,10.5,10.5,False,True,False,bounded_percentage_signal,
8425,2026-02-19 05:20:15+00:00,Val_40,7.0,7.0,False,True,False,bounded_percentage_signal,
8427,2026-02-19 05:21:15+00:00,Val_40,4.19999981,4.19999981,False,True,False,bounded_percentage_signal,
8439,2026-02-19 05:27:15+00:00,Val_40,3.5999999,3.5999999,False,True,False,bounded_percentage_signal,
8449,2026-02-19 05:32:15+00:00,Val_40,3.79999995,3.79999995,False,True,False,bounded_percentage_signal,
8455,2026-02-19 05:35:15+00:00,Val_40,7.5,7.5,False,True,False,bounded_percentage_signal,
8459,2026-02-19 05:37:15+00:00,Val_40,4.9000001,4.9000001,False,True,False,bounded_percentage_signal,
8541,2026-02-19 06:18:17+00:00,Val_40,3.9000001,3.9000001,False,True,False,bounded_percentage_signal,
8543,2026-02-19 06:19:17+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
8555,2026-02-19 06:25:17+00:00,Val_40,4.9000001,4.9000001,False,True,False,bounded_percentage_signal,
8577,2026-02-19 06:36:17+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
8579,2026-02-19 06:37:17+00:00,Val_40,3.20000005,3.20000005,False,True,False,bounded_percentage_signal,
8587,2026-02-19 06:41:18+00:00,Val_40,6.9000001,6.9000001,False,True,False,bounded_percentage_signal,
8589,2026-02-19 06:42:18+00:00,Val_40,6.5999999,6.5999999,False,True,False,bounded_percentage_signal,
8613,2026-02-19 06:54:18+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
8617,2026-02-19 06:56:18+00:00,Val_40,7.69999981,7.69999981,False,True,False,bounded_percentage_signal,
8619,2026-02-19 06:57:18+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
8643,2026-02-19 07:09:19+00:00,Val_40,1.89999998,1.89999998,False,True,False,bounded_percentage_signal,
8665,2026-02-19 07:20:19+00:00,Val_40,7.19999981,7.19999981,False,True,False,bounded_percentage_signal,
8701,2026-02-19 07:38:20+00:00,Val_40,7.80000019,7.80000019,False,True,False,bounded_percentage_signal,
8703,2026-02-19 07:39:20+00:00,Val_40,7.0999999,7.0999999,False,True,False,bounded_percentage_signal,
8705,2026-02-19 07:40:20+00:00,Val_40,4.69999981,4.69999981,False,True,False,bounded_percentage_signal,
8711,2026-02-19 07:43:20+00:00,Val_40,6.80000019,6.80000019,False,True,False,bounded_percentage_signal,
8719,2026-02-19 07:47:20+00:00,Val_40,6.0999999,6.0999999,False,True,False,bounded_percentage_signal,
8721,2026-02-19 07:48:20+00:00,Val_40,3.4000001,3.4000001,False,True,False,bounded_percentage_signal,
8723,2026-02-19 07:49:20+00:00,Val_40,4.0999999,4.0999999,False,True,False,bounded_percentage_signal,
8725,2026-02-19 07:50:20+00:00,Val_40,6.4000001,6.4000001,False,True,False,bounded_percentage_signal,
8761,2026-02-19 08:08:21+00:00,Val_40,7.4000001,7.4000001,False,True,False,bounded_percentage_signal,
8791,2026-02-19 08:23:21+00:00,Val_40,3.5,3.5,False,True,False,bounded_percentage_signal,
8793,2026-02-19 08:24:21+00:00,Val_40,4.0,4.0,False,True,False,bounded_percentage_signal,
8795,2026-02-19 08:25:21+00:00,Val_40,4.19999981,4.19999981,False,True,False,bounded_percentage_signal,
8809,2026-02-19 08:32:22+00:00,Val_40,4.5999999,4.5999999,False,True,False,bounded_percentage_signal,
